pss_score,workload_hours,work_pressure_rating,recovery_sleep_hours,social_support_rating,work_life_balance_rating,shift_continuity_days,recent_trend_indicator,welfare_risk_level,data_label
20.1,46.8,4.5,8.1,6.6,5.1,5.0,0.9,0,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
11.7,44.6,4.5,4.9,4.1,6.7,0.0,0.9,0,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
34.1,59.2,3.1,4.1,5.1,4.6,16.0,3.1,2,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
9.1,41.5,9.1,7.5,6.6,3.6,4.0,2.2,0,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
20.3,59.6,5.5,3.5,5.6,4.9,5.0,-1.7,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
22.8,65.7,5.1,6.0,8.0,5.2,1.0,1.3,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
21.1,59.0,3.6,9.0,2.8,2.1,4.0,-1.3,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
16.6,54.8,10.0,6.2,2.9,7.1,0.0,1.0,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
17.0,42.1,3.4,4.9,6.4,1.0,6.0,1.0,0,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
18.3,43.5,4.6,6.1,5.0,10.0,1.0,-2.8,0,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
16.9,64.5,6.3,6.1,4.7,8.4,4.0,-0.2,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
25.2,59.8,6.7,6.4,2.3,4.9,1.0,0.5,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
34.6,51.6,7.4,7.0,6.0,5.4,0.0,-0.9,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
13.8,47.8,9.1,5.0,5.9,6.0,2.0,0.6,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
7.7,35.0,6.5,8.2,7.4,4.2,1.0,1.6,0,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
17.3,41.3,3.4,6.5,6.1,5.8,5.0,-0.1,0,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
37.3,71.1,5.0,7.1,5.7,5.1,1.0,0.4,2,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
12.0,39.2,6.1,5.4,8.5,5.2,1.0,2.8,0,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
30.3,53.9,9.6,7.7,3.2,5.8,3.0,0.9,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
30.6,62.1,2.7,5.9,7.1,2.8,1.0,0.4,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
13.8,39.5,7.9,6.5,2.5,5.5,2.0,-1.9,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
22.3,53.8,5.9,5.1,4.2,5.7,6.0,1.3,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
30.2,61.4,7.2,5.0,3.5,5.7,1.0,0.7,2,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
15.2,52.1,5.3,7.0,7.6,5.0,0.0,2.6,0,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
16.5,80.0,3.8,5.7,5.9,7.7,1.0,0.1,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
13.6,35.3,7.0,5.2,6.0,4.7,2.0,-3.6,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
10.4,62.6,6.8,5.4,3.7,5.9,3.0,-3.4,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
13.1,50.3,7.4,7.0,5.4,8.0,2.0,1.5,0,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
8.8,59.7,5.5,5.4,4.4,5.2,5.0,-1.1,0,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
18.3,56.4,4.3,6.1,6.8,5.8,0.0,0.9,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
12.2,44.7,2.4,6.2,3.9,5.2,2.0,0.2,0,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
19.8,54.3,7.1,3.9,8.8,7.9,2.0,-0.3,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
6.3,35.0,6.3,4.4,2.5,4.9,4.0,-0.2,0,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
20.5,58.0,3.6,6.6,4.3,8.0,12.0,-1.7,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
24.3,55.0,4.4,5.3,9.5,5.2,2.0,-0.0,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
3.0,58.4,4.6,7.5,5.1,3.7,15.0,-1.2,0,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
20.8,62.6,2.5,7.4,3.2,6.8,1.0,-0.7,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
27.2,55.7,3.9,7.1,6.5,4.8,0.0,-0.6,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
8.9,53.5,3.2,8.4,5.0,6.6,1.0,-0.5,0,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
30.5,43.2,4.7,6.1,4.2,1.0,2.0,1.8,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
21.1,44.9,4.0,7.0,3.7,5.4,1.0,-0.3,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
12.7,63.9,2.2,5.5,10.0,4.5,0.0,2.0,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
17.6,66.4,9.5,9.0,5.5,3.3,2.0,3.1,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
22.2,49.6,8.0,8.6,2.0,4.3,1.0,1.7,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
18.6,52.5,3.9,6.2,9.1,4.3,0.0,1.1,0,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
22.0,43.0,6.0,6.7,7.3,5.3,1.0,0.7,0,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
11.1,63.7,6.3,7.8,4.4,2.7,8.0,1.7,0,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
19.3,58.7,7.9,6.0,4.0,6.0,1.0,0.2,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
7.4,71.4,3.9,5.4,7.4,8.1,4.0,2.0,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
17.2,43.2,7.7,7.2,5.5,6.0,3.0,1.2,0,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
11.2,48.2,4.4,6.3,2.0,7.0,2.0,-0.7,0,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
12.5,54.3,2.8,6.4,9.8,7.6,1.0,1.8,0,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
27.3,58.5,6.9,5.2,5.1,7.9,2.0,0.2,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
26.2,49.8,8.1,4.1,9.1,9.1,3.0,-0.2,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
22.6,43.3,10.0,6.5,8.7,4.4,2.0,-1.0,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
9.8,60.8,3.1,7.3,3.9,4.0,1.0,0.3,0,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
15.6,59.2,6.9,5.9,8.2,7.0,0.0,2.0,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
27.1,42.8,4.7,7.9,4.6,6.8,7.0,1.8,0,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
19.1,65.6,7.1,5.4,2.1,7.0,2.0,0.7,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
35.4,63.7,2.6,4.9,5.1,9.2,3.0,1.2,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
20.9,53.3,3.0,6.1,6.8,5.4,2.0,2.5,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
19.4,52.8,3.9,6.1,5.0,6.3,7.0,-0.3,0,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
15.7,57.5,5.7,7.1,5.4,3.4,3.0,-2.2,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
19.0,43.4,4.2,5.3,8.4,9.7,2.0,2.6,0,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
16.9,52.3,6.8,7.8,6.2,4.7,9.0,-1.1,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
23.3,35.0,7.6,8.6,4.2,4.8,4.0,-1.4,0,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
25.2,60.8,6.7,6.2,7.5,4.7,0.0,-3.6,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
12.1,36.4,8.7,7.7,6.4,4.1,1.0,1.1,0,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
8.0,67.0,6.3,4.9,1.0,3.9,5.0,-3.2,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
4.2,48.7,3.1,7.5,6.9,4.4,6.0,-1.5,0,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
21.8,49.9,8.2,7.5,6.8,2.7,3.0,1.2,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
9.7,45.7,4.3,7.2,6.0,3.8,3.0,1.4,0,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
1.9,49.1,7.3,6.2,7.9,9.3,3.0,-1.3,0,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
20.9,66.2,8.6,3.5,4.6,6.9,2.0,-0.3,2,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
36.7,35.0,6.4,5.4,6.7,7.3,4.0,-1.7,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
18.0,64.8,2.5,5.4,2.7,7.8,0.0,-1.1,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
24.3,55.4,3.7,5.0,6.9,9.1,11.0,0.5,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
18.6,39.9,8.1,6.3,10.0,1.9,5.0,-1.0,0,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
17.3,41.2,5.2,5.7,3.9,2.9,3.0,-0.5,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
24.9,68.8,5.7,5.2,4.4,3.8,1.0,-2.9,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
15.8,42.5,7.0,4.9,4.5,4.5,1.0,2.3,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
20.0,40.5,6.9,5.3,6.3,4.8,2.0,1.0,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
20.4,63.4,6.1,7.5,3.8,4.5,4.0,1.6,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
13.0,55.4,5.1,5.4,6.9,5.8,4.0,2.6,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
25.4,42.6,4.9,5.6,7.8,5.5,2.0,-1.7,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
16.7,54.2,7.2,5.7,7.1,4.0,3.0,-0.7,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
12.3,41.7,6.6,6.6,2.3,1.0,6.0,-3.8,0,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
22.0,63.0,5.0,6.7,8.1,3.4,0.0,5.0,0,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
11.3,62.6,7.7,3.5,8.0,4.3,2.0,-0.3,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
18.2,57.3,5.2,7.4,7.7,4.9,5.0,2.1,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
17.9,55.6,3.8,7.9,6.8,3.1,3.0,-2.5,0,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
26.1,69.6,4.0,4.9,6.5,4.4,4.0,2.0,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
21.6,52.0,3.5,5.0,8.2,3.1,3.0,3.7,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
17.8,40.2,5.0,5.7,10.0,5.1,17.0,-0.1,0,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
24.1,56.5,8.0,5.3,4.0,3.3,0.0,-2.0,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
28.4,72.9,3.9,6.5,8.3,3.7,2.0,-0.3,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
22.2,41.9,5.9,3.9,5.8,2.8,0.0,-4.5,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
18.1,48.4,4.2,4.9,5.7,5.1,1.0,-0.1,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
8.2,56.2,5.0,8.0,2.8,3.7,2.0,1.6,0,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
10.0,51.5,2.5,5.1,5.4,7.2,1.0,-0.1,0,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
15.7,42.2,5.1,7.7,3.9,6.2,12.0,-0.6,0,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
13.4,63.2,5.1,6.6,5.0,5.3,10.0,1.1,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
16.6,75.2,6.6,4.0,3.7,3.8,1.0,1.2,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
18.4,54.0,5.9,7.0,5.1,6.2,4.0,-3.3,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
22.0,43.0,3.1,6.1,5.1,6.8,3.0,0.2,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
17.5,36.5,7.7,5.7,6.2,5.7,6.0,4.9,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
21.6,54.6,5.9,6.5,2.6,8.6,3.0,-2.7,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
18.5,63.0,5.9,6.8,3.0,6.3,0.0,-0.2,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
3.2,56.8,5.5,7.0,6.8,7.2,5.0,3.9,0,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
11.0,52.0,4.5,7.6,4.3,5.7,5.0,2.2,0,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
16.9,46.1,5.9,6.7,8.3,6.8,2.0,-1.0,0,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
8.9,41.1,6.5,4.5,6.5,3.8,8.0,0.4,0,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
22.5,60.3,2.0,5.6,7.3,4.5,8.0,-0.0,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
29.5,61.1,4.4,9.0,9.0,6.1,3.0,-1.5,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
27.1,36.5,5.0,7.1,5.3,6.1,3.0,-0.1,0,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
16.4,67.9,6.0,9.0,4.8,6.4,20.0,-0.6,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
29.2,57.7,7.9,7.9,7.8,7.6,1.0,0.2,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
19.1,66.0,4.0,6.5,7.1,2.6,1.0,-1.5,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
15.5,38.6,4.5,6.6,5.6,3.5,1.0,-2.6,0,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
13.4,38.3,4.5,6.2,8.9,5.9,8.0,-0.1,0,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
15.7,50.5,3.9,4.1,5.6,4.0,5.0,3.4,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
15.1,57.0,4.8,6.2,6.1,10.0,0.0,0.2,0,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
19.3,70.0,7.0,7.7,6.0,6.4,14.0,-0.7,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
19.2,59.1,3.4,5.5,4.0,5.2,5.0,1.5,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
18.0,49.6,6.4,6.7,6.2,4.4,7.0,-0.3,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
21.3,41.7,2.1,7.2,8.9,4.4,0.0,3.7,0,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
26.9,64.3,4.4,5.1,6.9,5.5,2.0,-0.0,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
25.1,42.4,4.8,5.7,6.1,5.6,4.0,1.4,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
6.9,68.3,8.8,5.0,5.7,4.5,3.0,-1.5,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
0.0,49.2,5.0,5.2,6.7,4.9,4.0,1.0,0,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
25.0,67.9,1.1,4.7,7.6,8.1,6.0,0.6,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
7.7,58.8,1.5,5.1,7.3,8.2,2.0,-0.1,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
16.3,50.6,5.6,7.9,5.3,5.9,7.0,-1.0,0,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
9.2,46.8,6.7,5.1,6.7,2.7,1.0,-1.3,0,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
4.5,48.6,6.3,6.4,7.0,6.5,1.0,0.6,0,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
22.1,56.3,5.8,5.6,3.9,8.5,0.0,1.3,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
23.7,52.8,7.8,7.6,6.4,8.1,2.0,-0.3,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
13.7,46.1,4.4,7.8,1.5,6.9,2.0,0.6,0,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
0.0,50.3,7.3,7.2,7.0,8.2,6.0,-0.1,0,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
13.9,52.8,2.2,6.6,7.4,5.5,4.0,0.2,0,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
20.9,35.0,3.7,5.9,7.6,6.7,2.0,-0.4,0,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
6.9,56.6,1.9,4.8,5.2,4.0,4.0,0.0,0,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
19.4,42.2,5.0,8.5,6.6,6.0,0.0,5.0,0,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
17.9,40.5,5.4,5.3,9.0,8.1,1.0,0.6,0,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
22.3,35.1,5.7,7.0,9.0,4.2,3.0,1.3,0,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
18.9,35.0,5.6,7.5,5.9,3.7,4.0,0.9,0,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
10.7,38.4,3.6,5.5,6.3,5.6,5.0,-0.5,0,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
27.0,44.9,5.1,7.4,8.3,4.9,2.0,2.6,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
16.8,71.5,2.5,7.1,2.8,6.7,4.0,-0.6,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
17.8,46.7,8.2,8.3,5.3,4.5,4.0,2.1,0,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
11.0,53.8,4.9,5.6,8.8,8.8,12.0,-0.7,0,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
14.7,56.0,4.5,4.7,8.0,2.8,1.0,-1.9,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
11.4,53.3,8.7,5.6,6.8,7.9,3.0,0.7,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
16.7,51.2,3.0,6.5,2.8,3.9,3.0,-2.2,0,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
30.8,40.0,3.2,6.3,5.9,1.8,21.0,1.1,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
7.7,66.5,3.3,5.7,4.8,5.9,1.0,-2.4,0,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
5.9,70.1,5.4,3.9,6.7,4.9,3.0,-0.6,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
29.0,35.2,6.4,6.8,4.3,3.2,1.0,-2.9,0,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
16.4,41.8,7.0,8.6,3.8,2.0,3.0,5.0,0,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
13.0,49.2,10.0,6.8,1.7,5.4,1.0,-3.3,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
25.8,42.4,1.0,6.9,8.6,7.4,0.0,0.0,0,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
13.5,57.1,6.7,6.9,5.2,6.6,3.0,2.3,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
31.7,44.7,4.4,6.7,6.3,5.5,1.0,2.1,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
23.1,73.7,4.3,7.3,6.0,6.4,1.0,1.7,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
14.3,63.9,4.3,6.7,3.8,5.3,1.0,-0.6,0,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
34.2,54.1,3.7,5.8,3.4,2.5,0.0,2.7,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
13.5,62.3,8.9,5.2,3.9,2.6,11.0,1.8,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
23.6,63.1,7.2,5.9,4.5,5.0,3.0,0.4,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
20.2,46.4,5.5,6.6,6.8,5.1,6.0,0.5,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
27.8,43.8,8.2,5.8,4.3,7.1,2.0,-0.6,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
29.7,52.8,2.5,6.6,9.7,6.9,8.0,-1.8,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
18.2,60.6,2.8,6.7,8.2,6.6,2.0,2.5,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
12.3,53.4,1.1,7.2,7.7,4.8,3.0,2.6,0,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
21.4,36.2,4.1,7.7,5.7,2.6,2.0,-1.8,0,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
12.9,44.0,5.8,6.3,9.2,6.2,5.0,-0.3,0,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
33.1,51.3,5.7,4.6,5.5,6.5,3.0,-0.3,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
19.0,51.2,5.8,5.8,5.9,1.0,1.0,-0.1,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
15.3,71.7,2.7,6.3,6.4,3.7,1.0,0.1,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
19.4,38.1,7.1,4.0,7.5,4.0,3.0,1.9,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
7.9,57.1,6.0,7.9,7.3,5.6,2.0,-1.5,0,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
10.7,66.9,7.0,6.4,5.0,3.8,0.0,-1.7,0,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
27.0,74.7,1.7,6.7,4.9,5.3,2.0,2.5,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
13.1,48.0,6.1,7.8,7.3,5.0,3.0,-0.9,0,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
10.1,56.9,3.1,5.4,7.5,5.1,6.0,-2.5,0,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
22.0,57.7,4.7,6.9,5.2,4.0,0.0,-1.0,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
26.9,54.0,6.6,6.1,2.7,4.1,1.0,-0.7,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
23.4,51.0,5.7,6.0,5.6,3.2,6.0,3.1,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
25.5,56.4,3.8,5.3,7.3,6.2,4.0,1.8,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
12.3,35.0,5.5,8.2,9.8,6.5,1.0,2.3,0,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
7.3,58.8,2.4,5.7,3.5,3.9,7.0,1.6,0,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
29.3,53.3,7.8,7.0,5.1,8.4,2.0,1.9,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
15.6,49.8,5.1,3.9,5.2,4.8,2.0,-1.4,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
16.1,72.5,7.7,7.6,8.8,8.5,13.0,-0.4,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
28.0,45.3,4.4,7.5,5.9,4.1,10.0,-2.0,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
22.2,48.0,4.5,6.3,4.1,1.3,2.0,-0.4,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
21.4,71.9,4.0,5.9,7.2,6.2,1.0,1.4,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
34.2,43.7,7.3,6.7,5.2,5.9,1.0,0.3,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
13.2,46.5,4.1,8.9,3.4,5.5,0.0,2.6,0,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
25.0,50.5,6.8,4.1,4.1,4.1,0.0,-2.3,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
18.4,60.4,4.7,7.1,9.6,5.3,2.0,1.0,0,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
20.0,54.1,1.5,5.1,6.8,4.4,10.0,-2.5,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
29.5,39.1,4.4,6.2,6.2,4.8,7.0,0.2,1,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
21.8,46.7,3.1,5.9,5.5,7.1,3.0,1.5,0,DEMO / SYNTHETIC DATA — NOT REAL PERSONNEL DATA
